Retailer,Retailer_ID,Invoice_Date,Sales_Quater,State,City,Product,Price_per_Unit,Units_Sold,Sales_Method,Total_Sales,Operating_Cost,Operating_Profit,Operating_Margin
Amazon,1008,15-11-2024,Q4,Kerala,Kochi,Running Shoes,9251.28,8,Online,74010.24,58133.66,15876.58,21.00%
Ajio,1048,15-11-2024,Q2,Tamil Nadu,Chennai,Shorts,10190,6,Online,61140,47813.87,13326.13,22.00%
Myntra,1044,15-11-2024,Q3,Karnataka,Bangalore,Jacket,8525.13,7,Store,59675.91,54334.51,5341.4,9.00%
Myntra,1040,15-11-2024,Q2,Tamil Nadu,Chennai,Shorts,7178.37,1,Store,7178.37,5186.14,1992.23,28.00%
Flipkart,1026,15-11-2024,Q4,Maharashtra,Mumbai,T Shirt,10283.29,4,Online,41133.16,35112.3,6020.86,15.00%
Myntra,1003,15-11-2024,Q1,Kerala,Kochi,Jacket,4038.01,9,Online,36342.09,27825.62,8516.47,23.00%
Nike Store,1003,15-11-2024,Q3,Karnataka,Bangalore,Running Shoes,10699.26,1,Store,10699.26,9144.6,1554.66,15.00%
Myntra,1005,15-11-2024,Q2,Kerala,Kochi,Sneakers,2474.2,9,Store,22267.8,17130.21,5137.59,23.00%
Amazon,1034,15-11-2024,Q4,Kerala,Kochi,Running Shoes,9372.31,8,Store,74978.48,53056.1,21922.38,29.00%
Ajio,1002,15-11-2024,Q2,Kerala,Kochi,Running Shoes,7613.56,8,Store,60908.48,47302.53,13605.95,22.00%
Amazon,1049,15-11-2024,Q4,Karnataka,Bangalore,T Shirt,10297.28,4,Online,41189.12,33850.02,7339.1,18.00%
Flipkart,1015,15-11-2024,Q1,Maharashtra,Mumbai,Running Shoes,9356.11,1,Store,9356.11,7360.94,1995.17,21.00%
Ajio,1022,15-11-2024,Q2,Kerala,Kochi,T Shirt,10284.26,1,Online,10284.26,7300.82,2983.44,29.00%
Ajio,1021,15-11-2024,Q1,Kerala,Kochi,T Shirt,8500.83,7,Online,59505.81,47587.56,11918.25,20.00%
Nike Store,1043,15-11-2024,Q1,Karnataka,Bangalore,Sneakers,8981,9,Online,80829,75642.11,5186.89,6.00%
Flipkart,1011,16-11-2024,Q3,Kerala,Kochi,Running Shoes,6763.83,1,Online,6763.83,6134.68,629.15,9.00%
Myntra,1031,16-11-2024,Q2,Tamil Nadu,Chennai,Sneakers,2127.14,1,Online,2127.14,1660.5,466.64,22.00%
Nike Store,1049,16-11-2024,Q3,Delhi,Delhi,T Shirt,2696.29,8,Store,21570.32,15606.05,5964.27,28.00%
Nike Store,1042,16-11-2024,Q1,Karnataka,Bangalore,Jacket,10903.74,9,Online,98133.66,87799.47,10334.19,11.00%
Flipkart,1025,16-11-2024,Q1,Delhi,Delhi,T Shirt,3455.46,1,Store,3455.46,2795.46,660,19.00%
Nike Store,1020,16-11-2024,Q2,Tamil Nadu,Chennai,Jacket,9635.3,1,Store,9635.3,7107.46,2527.84,26.00%
Myntra,1015,16-11-2024,Q4,Delhi,Delhi,Jacket,4288.21,5,Online,21441.05,18961.63,2479.42,12.00%
Amazon,1035,16-11-2024,Q1,Kerala,Kochi,Jacket,4344.38,6,Store,26066.28,24475.78,1590.5,6.00%
Myntra,1026,16-11-2024,Q1,Maharashtra,Mumbai,Running Shoes,6636.1,9,Online,59724.9,51926.49,7798.41,13.00%
Flipkart,1014,16-11-2024,Q4,Maharashtra,Mumbai,T Shirt,8471.54,1,Online,8471.54,7378.97,1092.57,13.00%
Amazon,1023,16-11-2024,Q4,Karnataka,Bangalore,Sneakers,8786.29,5,Online,43931.45,33049.34,10882.11,25.00%
Ajio,1032,16-11-2024,Q4,Kerala,Kochi,T Shirt,2482.7,7,Store,17378.9,16030.63,1348.27,8.00%
Amazon,1004,16-11-2024,Q2,Karnataka,Bangalore,Shorts,3751.54,5,Online,18757.7,13368.77,5388.93,29.00%
Flipkart,1005,16-11-2024,Q2,Kerala,Kochi,Sneakers,3863.69,8,Store,30909.52,24147.15,6762.37,22.00%
Flipkart,1015,16-11-2024,Q2,Karnataka,Bangalore,Jacket,11443.2,7,Online,80102.4,66372.38,13730.02,17.00%
Nike Store,1019,16-11-2024,Q4,Delhi,Delhi,T Shirt,8272.56,5,Store,41362.8,30761.26,10601.54,26.00%
Myntra,1008,16-11-2024,Q2,Karnataka,Bangalore,Jacket,8950.27,9,Store,80552.43,72743.39,7809.04,10.00%
Nike Store,1003,16-11-2024,Q2,Maharashtra,Mumbai,Shorts,3828.46,3,Store,11485.38,8444.3,3041.08,26.00%
Amazon,1046,16-11-2024,Q1,Delhi,Delhi,T Shirt,10172.37,9,Online,91551.33,70566.09,20985.24,23.00%
Amazon,1006,16-11-2024,Q2,Karnataka,Bangalore,Shorts,2377.39,8,Store,19019.12,13764.19,5254.93,28.00%
Amazon,1017,16-11-2024,Q3,Delhi,Delhi,Shorts,6130.75,9,Online,55176.75,43661.87,11514.88,21.00%
Nike Store,1048,17-11-2024,Q4,Tamil Nadu,Chennai,Sneakers,10341.63,2,Online,20683.26,19277.53,1405.73,7.00%
Nike Store,1034,17-11-2024,Q3,Karnataka,Bangalore,Running Shoes,10479.14,1,Online,10479.14,9299.82,1179.32,11.00%
Amazon,1043,17-11-2024,Q4,Maharashtra,Mumbai,Sneakers,2312.5,8,Store,18500,14006.82,4493.18,24.00%
Amazon,1019,17-11-2024,Q4,Tamil Nadu,Chennai,Running Shoes,7125.11,3,Store,21375.33,19979.19,1396.14,7.00%
Amazon,1003,17-11-2024,Q1,Tamil Nadu,Chennai,Jacket,11832.7,4,Online,47330.8,41271.91,6058.89,13.00%
Nike Store,1005,17-11-2024,Q2,Kerala,Kochi,Jacket,11560.59,4,Store,46242.36,42107.24,4135.12,9.00%
Amazon,1034,17-11-2024,Q2,Karnataka,Bangalore,Sneakers,10904.06,9,Store,98136.54,71948.57,26187.97,27.00%
Myntra,1024,17-11-2024,Q4,Maharashtra,Mumbai,T Shirt,2312.95,7,Online,16190.65,14124.68,2065.97,13.00%
Ajio,1042,17-11-2024,Q2,Karnataka,Bangalore,T Shirt,3859.94,3,Store,11579.82,10004.22,1575.6,14.00%
Ajio,1040,17-11-2024,Q4,Tamil Nadu,Chennai,T Shirt,4958.62,3,Store,14875.86,10703.38,4172.48,28.00%
Amazon,1015,17-11-2024,Q3,Kerala,Kochi,Sneakers,11858.18,3,Store,35574.54,24965.09,10609.45,30.00%
Nike Store,1001,17-11-2024,Q2,Delhi,Delhi,Running Shoes,4777.07,9,Online,42993.63,34238.47,8755.16,20.00%
Nike Store,1045,17-11-2024,Q1,Karnataka,Bangalore,Jacket,10952.24,6,Store,65713.44,53959.95,11753.49,18.00%
Amazon,1017,17-11-2024,Q4,Delhi,Delhi,Sneakers,4162.19,1,Online,4162.19,3056.83,1105.36,27.00%
Ajio,1013,17-11-2024,Q3,Delhi,Delhi,Shorts,7845.02,2,Store,15690.04,13708.21,1981.83,13.00%
Nike Store,1000,17-11-2024,Q2,Tamil Nadu,Chennai,T Shirt,11155.42,3,Store,33466.26,25326.68,8139.58,24.00%
Amazon,1009,17-11-2024,Q3,Tamil Nadu,Chennai,Jacket,6646.07,4,Store,26584.28,22647.69,3936.59,15.00%
Nike Store,1048,17-11-2024,Q4,Karnataka,Bangalore,T Shirt,5960.57,2,Online,11921.14,11063.49,857.65,7.00%
Nike Store,1044,17-11-2024,Q2,Karnataka,Bangalore,Running Shoes,10495.42,8,Store,83963.36,72866.43,11096.93,13.00%
Myntra,1034,17-11-2024,Q1,Delhi,Delhi,Shorts,5171.3,4,Online,20685.2,14987.17,5698.03,28.00%
Myntra,1049,17-11-2024,Q4,Maharashtra,Mumbai,Shorts,2203,6,Online,13218,9918.16,3299.84,25.00%
Nike Store,1043,17-11-2024,Q4,Maharashtra,Mumbai,Sneakers,4592.22,5,Online,22961.1,20104.58,2856.52,12.00%
Ajio,1025,17-11-2024,Q2,Karnataka,Bangalore,Jacket,11703.47,9,Store,105331.23,93858.18,11473.05,11.00%
Flipkart,1024,17-11-2024,Q3,Delhi,Delhi,Shorts,6501.14,6,Online,39006.84,27955.97,11050.87,28.00%
Ajio,1048,18-11-2024,Q4,Delhi,Delhi,Running Shoes,7134.98,4,Store,28539.92,20387.43,8152.49,29.00%
Nike Store,1015,18-11-2024,Q4,Karnataka,Bangalore,Sneakers,11649.46,3,Online,34948.38,26354.51,8593.87,25.00%
Flipkart,1031,18-11-2024,Q2,Kerala,Kochi,Shorts,7129.68,8,Online,57037.44,52917.67,4119.77,7.00%
Amazon,1046,18-11-2024,Q3,Kerala,Kochi,Jacket,5707.49,9,Store,51367.41,39266.26,12101.15,24.00%
Flipkart,1033,18-11-2024,Q4,Delhi,Delhi,Sneakers,6959.01,2,Store,13918.02,12807.29,1110.73,8.00%
Flipkart,1025,18-11-2024,Q1,Karnataka,Bangalore,Running Shoes,2408.62,2,Online,4817.24,3615.33,1201.91,25.00%
Myntra,1038,18-11-2024,Q3,Karnataka,Bangalore,Jacket,4013.23,4,Online,16052.92,14321.52,1731.4,11.00%
Nike Store,1031,18-11-2024,Q4,Delhi,Delhi,Sneakers,10853.89,9,Store,97685.01,78933.68,18751.33,19.00%
Nike Store,1007,18-11-2024,Q4,Kerala,Kochi,T Shirt,8085.86,3,Online,24257.58,22365.84,1891.74,8.00%
Flipkart,1035,18-11-2024,Q4,Karnataka,Bangalore,Sneakers,5021.74,5,Online,25108.7,18009.95,7098.75,28.00%
Flipkart,1034,18-11-2024,Q3,Karnataka,Bangalore,Jacket,7658.27,3,Online,22974.81,19209.98,3764.83,16.00%
Myntra,1036,18-11-2024,Q2,Kerala,Kochi,Running Shoes,8205.11,5,Store,41025.55,30708.37,10317.18,25.00%
Ajio,1019,18-11-2024,Q2,Maharashtra,Mumbai,Running Shoes,7604.83,6,Store,45628.98,39313.82,6315.16,14.00%
Flipkart,1036,18-11-2024,Q2,Delhi,Delhi,Jacket,8099.32,8,Store,64794.56,58903.6,5890.96,9.00%
Ajio,1023,18-11-2024,Q3,Delhi,Delhi,Jacket,7056.3,3,Store,21168.9,15573.58,5595.32,26.00%
Nike Store,1046,18-11-2024,Q4,Karnataka,Bangalore,Sneakers,6692.23,9,Store,60230.07,52010.93,8219.14,14.00%
Myntra,1005,18-11-2024,Q4,Maharashtra,Mumbai,Jacket,5602.88,9,Store,50425.92,44883.81,5542.11,11.00%
Amazon,1004,18-11-2024,Q2,Maharashtra,Mumbai,Sneakers,2180.37,3,Store,6541.11,5990.74,550.37,8.00%
Myntra,1015,18-11-2024,Q2,Tamil Nadu,Chennai,Jacket,7367.79,7,Online,51574.53,36460.67,15113.86,29.00%
Myntra,1024,18-11-2024,Q4,Karnataka,Bangalore,Sneakers,6642.51,2,Store,13285.02,11582.9,1702.12,13.00%
Myntra,1039,19-11-2024,Q4,Delhi,Delhi,Shorts,7683.72,3,Store,23051.16,17788.42,5262.74,23.00%
Myntra,1032,19-11-2024,Q4,Maharashtra,Mumbai,Running Shoes,8501.33,9,Store,76511.97,71453.51,5058.46,7.00%
Flipkart,1027,19-11-2024,Q1,Delhi,Delhi,Sneakers,6915,5,Online,34575,27501.69,7073.31,20.00%
Myntra,1044,19-11-2024,Q3,Delhi,Delhi,Jacket,9377.57,6,Online,56265.42,48128.09,8137.33,14.00%
Ajio,1028,19-11-2024,Q1,Kerala,Kochi,Shorts,9953.6,6,Store,59721.6,46303.4,13418.2,22.00%
Ajio,1002,19-11-2024,Q4,Kerala,Kochi,T Shirt,2474.68,6,Online,14848.08,10898.18,3949.9,27.00%
Myntra,1018,19-11-2024,Q1,Kerala,Kochi,Jacket,3983.95,9,Store,35855.55,33953.23,1902.32,5.00%
Myntra,1032,19-11-2024,Q2,Tamil Nadu,Chennai,Sneakers,2688.4,4,Store,10753.6,9341.84,1411.76,13.00%
Amazon,1012,19-11-2024,Q2,Delhi,Delhi,Running Shoes,2401.53,9,Online,21613.77,16700.19,4913.58,23.00%
Myntra,1008,19-11-2024,Q2,Delhi,Delhi,Shorts,8274.88,6,Online,49649.28,45115.35,4533.93,9.00%
Amazon,1008,19-11-2024,Q2,Karnataka,Bangalore,Shorts,6494.15,2,Online,12988.3,9485.17,3503.13,27.00%
Amazon,1032,19-11-2024,Q1,Karnataka,Bangalore,Jacket,4519.59,5,Online,22597.95,19166.05,3431.9,15.00%
Amazon,1014,19-11-2024,Q4,Kerala,Kochi,Jacket,10061.09,4,Online,40244.36,37135.25,3109.11,8.00%
Ajio,1022,19-11-2024,Q4,Karnataka,Bangalore,Shorts,9659.46,8,Online,77275.68,72849.89,4425.79,6.00%
Amazon,1024,19-11-2024,Q3,Tamil Nadu,Chennai,T Shirt,10096.79,3,Online,30290.37,23991.96,6298.41,21.00%
Ajio,1032,19-11-2024,Q3,Kerala,Kochi,Sneakers,5461.22,2,Store,10922.44,9143.03,1779.41,16.00%
Myntra,1030,19-11-2024,Q4,Karnataka,Bangalore,Running Shoes,7957.41,6,Online,47744.46,44974.75,2769.71,6.00%
Nike Store,1000,19-11-2024,Q3,Kerala,Kochi,T Shirt,8683.37,4,Online,34733.48,27414.72,7318.76,21.00%
Flipkart,1035,19-11-2024,Q4,Karnataka,Bangalore,Sneakers,11118.65,8,Store,88949.2,78503.68,10445.52,12.00%
Nike Store,1047,19-11-2024,Q4,Maharashtra,Mumbai,Sneakers,5381.48,7,Store,37670.36,34439.69,3230.67,9.00%
Amazon,1047,19-11-2024,Q1,Kerala,Kochi,Sneakers,8457.4,7,Store,59201.8,53544.36,5657.44,10.00%
Nike Store,1031,20-11-2024,Q1,Maharashtra,Mumbai,Shorts,3696.87,8,Store,29574.96,24047.3,5527.66,19.00%
Nike Store,1016,20-11-2024,Q4,Delhi,Delhi,Running Shoes,11109.67,6,Online,66658.02,48831.24,17826.78,27.00%
Nike Store,1010,20-11-2024,Q2,Tamil Nadu,Chennai,T Shirt,9148.83,8,Online,73190.64,64648.43,8542.21,12.00%
Amazon,1013,20-11-2024,Q2,Karnataka,Bangalore,T Shirt,3801.09,8,Online,30408.72,24451.67,5957.05,20.00%
Ajio,1004,20-11-2024,Q1,Delhi,Delhi,Jacket,6011.9,8,Store,48095.2,36552.05,11543.15,24.00%
Ajio,1004,20-11-2024,Q4,Tamil Nadu,Chennai,T Shirt,10712.53,2,Store,21425.06,15305.03,6120.03,29.00%
Ajio,1004,20-11-2024,Q3,Delhi,Delhi,Sneakers,9290.03,7,Store,65030.21,46801.33,18228.88,28.00%
Ajio,1012,20-11-2024,Q2,Tamil Nadu,Chennai,Sneakers,7797.76,2,Store,15595.52,13862.56,1732.96,11.00%
Amazon,1026,20-11-2024,Q1,Maharashtra,Mumbai,Sneakers,2630.78,7,Store,18415.46,16450.39,1965.07,11.00%
Flipkart,1014,20-11-2024,Q4,Maharashtra,Mumbai,Running Shoes,10394.16,2,Online,20788.32,16952.54,3835.78,18.00%
Myntra,1022,20-11-2024,Q3,Tamil Nadu,Chennai,T Shirt,5140.67,7,Store,35984.69,32322.24,3662.45,10.00%
Flipkart,1005,20-11-2024,Q2,Karnataka,Bangalore,Jacket,9029.99,1,Online,9029.99,7708.02,1321.97,15.00%
Amazon,1037,20-11-2024,Q1,Tamil Nadu,Chennai,Running Shoes,10053.7,8,Store,80429.6,74140.69,6288.91,8.00%
Flipkart,1047,20-11-2024,Q2,Kerala,Kochi,Shorts,8326.4,1,Store,8326.4,7023.16,1303.24,16.00%
Ajio,1018,20-11-2024,Q3,Kerala,Kochi,T Shirt,2187.99,2,Store,4375.98,3920.21,455.77,10.00%
Amazon,1008,20-11-2024,Q2,Tamil Nadu,Chennai,Running Shoes,8613.3,9,Store,77519.7,65916.91,11602.79,15.00%
Ajio,1006,20-11-2024,Q2,Maharashtra,Mumbai,T Shirt,11125.17,5,Store,55625.85,47052.48,8573.37,15.00%
Nike Store,1035,20-11-2024,Q4,Tamil Nadu,Chennai,T Shirt,6963.12,9,Online,62668.08,49122.95,13545.13,22.00%
Flipkart,1033,20-11-2024,Q4,Karnataka,Bangalore,Running Shoes,6430.84,9,Online,57877.56,51751.46,6126.1,11.00%
Amazon,1003,20-11-2024,Q4,Delhi,Delhi,Sneakers,3263.42,3,Online,9790.26,7272.33,2517.93,26.00%
Nike Store,1043,20-11-2024,Q4,Tamil Nadu,Chennai,Sneakers,4935.82,4,Online,19743.28,16535.07,3208.21,16.00%
Flipkart,1013,20-11-2024,Q2,Karnataka,Bangalore,Sneakers,6307.89,9,Online,56771.01,47463.01,9308,16.00%
Flipkart,1010,20-11-2024,Q1,Kerala,Kochi,Shorts,7134.94,7,Online,49944.58,40460.33,9484.25,19.00%
Myntra,1007,21-11-2024,Q4,Tamil Nadu,Chennai,Running Shoes,2018.82,8,Store,16150.56,12987.99,3162.57,20.00%
Nike Store,1039,21-11-2024,Q4,Maharashtra,Mumbai,Jacket,7530.91,8,Store,60247.28,44735.55,15511.73,26.00%
Flipkart,1049,21-11-2024,Q2,Tamil Nadu,Chennai,Jacket,8092.62,1,Online,8092.62,6403.94,1688.68,21.00%
Amazon,1024,21-11-2024,Q3,Maharashtra,Mumbai,Jacket,5170.97,6,Online,31025.82,23719.53,7306.29,24.00%
Myntra,1035,21-11-2024,Q2,Karnataka,Bangalore,Shorts,11784.28,2,Store,23568.56,20243.13,3325.43,14.00%
Nike Store,1007,21-11-2024,Q2,Tamil Nadu,Chennai,T Shirt,9790.77,8,Store,78326.16,73573.07,4753.09,6.00%
Nike Store,1041,21-11-2024,Q4,Delhi,Delhi,Jacket,8007.86,1,Online,8007.86,6359.71,1648.15,21.00%
Amazon,1017,21-11-2024,Q2,Delhi,Delhi,Jacket,10476.68,9,Online,94290.12,70942.6,23347.52,25.00%
Flipkart,1014,21-11-2024,Q4,Tamil Nadu,Chennai,Jacket,11765.62,2,Store,23531.24,20381.88,3149.36,13.00%
Myntra,1030,21-11-2024,Q4,Tamil Nadu,Chennai,Shorts,7514.25,9,Store,67628.25,49276.52,18351.73,27.00%
Amazon,1000,21-11-2024,Q2,Delhi,Delhi,Shorts,5885.62,5,Store,29428.1,22446.76,6981.34,24.00%
Flipkart,1017,21-11-2024,Q2,Delhi,Delhi,Running Shoes,2826.48,4,Online,11305.92,10464.72,841.2,7.00%
Amazon,1037,21-11-2024,Q4,Delhi,Delhi,Shorts,8463.13,2,Online,16926.26,12698.65,4227.61,25.00%
Flipkart,1016,21-11-2024,Q2,Maharashtra,Mumbai,Shorts,11618.29,9,Store,104564.61,75686.72,28877.89,28.00%
Flipkart,1030,21-11-2024,Q2,Delhi,Delhi,Shorts,6875.85,7,Online,48130.95,37014.9,11116.05,23.00%
Nike Store,1000,21-11-2024,Q4,Kerala,Kochi,Running Shoes,10025.19,2,Online,20050.38,15867.03,4183.35,21.00%
Myntra,1041,21-11-2024,Q4,Delhi,Delhi,Sneakers,3330.64,5,Online,16653.2,14463.85,2189.35,13.00%
Myntra,1014,21-11-2024,Q4,Maharashtra,Mumbai,Shorts,2918.64,3,Online,8755.92,6319.06,2436.86,28.00%
Nike Store,1044,21-11-2024,Q1,Kerala,Kochi,Running Shoes,10710.05,2,Online,21420.1,19508.42,1911.68,9.00%
Ajio,1017,21-11-2024,Q3,Maharashtra,Mumbai,Shorts,10706.57,5,Store,53532.85,37514.58,16018.27,30.00%
Amazon,1020,21-11-2024,Q1,Karnataka,Bangalore,Shorts,8508.96,1,Store,8508.96,7917.18,591.78,7.00%
Myntra,1010,21-11-2024,Q3,Kerala,Kochi,Shorts,9062.83,3,Online,27188.49,19877.8,7310.69,27.00%
Myntra,1035,22-11-2024,Q3,Delhi,Delhi,T Shirt,11602.61,5,Online,58013.05,44107.52,13905.53,24.00%
Nike Store,1041,22-11-2024,Q4,Delhi,Delhi,Running Shoes,2108.13,9,Store,18973.17,16115.85,2857.32,15.00%
Amazon,1001,22-11-2024,Q1,Tamil Nadu,Chennai,Shorts,6249.45,3,Store,18748.35,15546.73,3201.62,17.00%
Amazon,1028,22-11-2024,Q4,Tamil Nadu,Chennai,Running Shoes,3854.15,7,Online,26979.05,20441.65,6537.4,24.00%
Myntra,1002,22-11-2024,Q4,Maharashtra,Mumbai,Sneakers,2254.97,5,Online,11274.85,8215.29,3059.56,27.00%
Amazon,1013,22-11-2024,Q4,Kerala,Kochi,Running Shoes,11195.53,4,Online,44782.12,35518.7,9263.42,21.00%
Flipkart,1049,22-11-2024,Q1,Karnataka,Bangalore,Shorts,9392.81,7,Store,65749.67,52131.32,13618.35,21.00%
Myntra,1031,22-11-2024,Q4,Kerala,Kochi,Jacket,3285.23,1,Online,3285.23,2820.13,465.1,14.00%
Nike Store,1031,22-11-2024,Q1,Delhi,Delhi,Running Shoes,7232.44,6,Store,43394.64,39936.63,3458.01,8.00%
Myntra,1034,22-11-2024,Q4,Karnataka,Bangalore,T Shirt,6015.52,5,Online,30077.6,27830.12,2247.48,7.00%
Myntra,1015,22-11-2024,Q3,Delhi,Delhi,Jacket,11532.87,9,Store,103795.83,97037.44,6758.39,7.00%
Nike Store,1016,22-11-2024,Q4,Kerala,Kochi,Jacket,9209.45,1,Online,9209.45,8079.66,1129.79,12.00%
Amazon,1011,22-11-2024,Q4,Kerala,Kochi,T Shirt,2039.82,7,Store,14278.74,13033.16,1245.58,9.00%
Ajio,1016,22-11-2024,Q2,Kerala,Kochi,Sneakers,8023.58,6,Store,48141.48,43734.65,4406.83,9.00%
Amazon,1049,22-11-2024,Q2,Tamil Nadu,Chennai,Shorts,3518.83,3,Store,10556.49,8020.18,2536.31,24.00%
Nike Store,1035,22-11-2024,Q1,Maharashtra,Mumbai,Running Shoes,7157.7,8,Store,57261.6,52906.41,4355.19,8.00%
Nike Store,1001,22-11-2024,Q2,Kerala,Kochi,Shorts,2714.71,2,Store,5429.42,4225.91,1203.51,22.00%
Myntra,1016,22-11-2024,Q1,Maharashtra,Mumbai,Shorts,6418.9,6,Store,38513.4,28985.88,9527.52,25.00%
Ajio,1008,22-11-2024,Q4,Maharashtra,Mumbai,Shorts,10750.86,2,Store,21501.72,15837.74,5663.98,26.00%
Ajio,1031,23-11-2024,Q4,Maharashtra,Mumbai,Shorts,11521.77,4,Store,46087.08,34909.97,11177.11,24.00%
Nike Store,1044,23-11-2024,Q2,Kerala,Kochi,Sneakers,6995.27,1,Store,6995.27,6525.05,470.22,7.00%
Nike Store,1036,23-11-2024,Q2,Tamil Nadu,Chennai,Sneakers,7805.64,7,Online,54639.48,49759.64,4879.84,9.00%
Amazon,1045,23-11-2024,Q1,Tamil Nadu,Chennai,T Shirt,5108.4,9,Online,45975.6,43056.4,2919.2,6.00%
Nike Store,1041,23-11-2024,Q2,Karnataka,Bangalore,Sneakers,8374.05,2,Online,16748.1,15369.16,1378.94,8.00%
Nike Store,1023,23-11-2024,Q4,Kerala,Kochi,Running Shoes,3838.8,3,Online,11516.4,10788.47,727.93,6.00%
Nike Store,1013,23-11-2024,Q1,Tamil Nadu,Chennai,T Shirt,10598.67,9,Store,95388.03,90030.96,5357.07,6.00%
Nike Store,1034,23-11-2024,Q2,Tamil Nadu,Chennai,Sneakers,8580.07,7,Store,60060.49,47859.91,12200.58,20.00%
Flipkart,1004,23-11-2024,Q2,Tamil Nadu,Chennai,Sneakers,9587.84,5,Online,47939.2,38124.44,9814.76,20.00%
Flipkart,1043,23-11-2024,Q4,Tamil Nadu,Chennai,Shorts,5812.49,5,Online,29062.45,25452.47,3609.98,12.00%
Flipkart,1023,23-11-2024,Q4,Delhi,Delhi,Jacket,9858.21,8,Store,78865.68,65520.62,13345.06,17.00%
Amazon,1012,23-11-2024,Q1,Kerala,Kochi,Running Shoes,11129.58,9,Online,100166.22,77403.67,22762.55,23.00%
Myntra,1034,23-11-2024,Q2,Delhi,Delhi,Running Shoes,11577.22,4,Store,46308.88,34908.78,11400.1,25.00%
Ajio,1028,23-11-2024,Q2,Maharashtra,Mumbai,Sneakers,11789.53,9,Online,106105.77,98646.58,7459.19,7.00%
Amazon,1036,23-11-2024,Q2,Tamil Nadu,Chennai,Jacket,4382.49,9,Online,39442.41,37347.32,2095.09,5.00%
Ajio,1015,23-11-2024,Q4,Delhi,Delhi,Shorts,11412.65,4,Online,45650.6,39636.69,6013.91,13.00%
Amazon,1032,23-11-2024,Q1,Delhi,Delhi,T Shirt,4822.36,9,Store,43401.24,37530.98,5870.26,14.00%
Ajio,1000,23-11-2024,Q1,Karnataka,Bangalore,Shorts,8777.97,8,Store,70223.76,64083.75,6140.01,9.00%
Amazon,1025,23-11-2024,Q2,Delhi,Delhi,Running Shoes,9071.29,8,Online,72570.32,59625.06,12945.26,18.00%
Myntra,1000,23-11-2024,Q2,Maharashtra,Mumbai,Running Shoes,5472.73,4,Online,21890.92,16732.41,5158.51,24.00%
Nike Store,1022,23-11-2024,Q4,Karnataka,Bangalore,Shorts,8574.26,7,Store,60019.82,43286.01,16733.81,28.00%
Myntra,1025,23-11-2024,Q2,Tamil Nadu,Chennai,Running Shoes,4815.97,6,Store,28895.82,22292.06,6603.76,23.00%
Ajio,1048,23-11-2024,Q1,Kerala,Kochi,Running Shoes,8012,1,Store,8012,7454.7,557.3,7.00%
Ajio,1045,24-11-2024,Q2,Maharashtra,Mumbai,Sneakers,3635.51,2,Online,7271.02,6899.3,371.72,5.00%
Flipkart,1011,24-11-2024,Q4,Karnataka,Bangalore,Jacket,2431.43,2,Store,4862.86,4413.78,449.08,9.00%
Myntra,1021,24-11-2024,Q1,Maharashtra,Mumbai,Shorts,5517.74,1,Store,5517.74,4242.84,1274.9,23.00%
Amazon,1012,24-11-2024,Q2,Maharashtra,Mumbai,Running Shoes,10917.13,1,Online,10917.13,8225.7,2691.43,25.00%
Ajio,1014,24-11-2024,Q3,Kerala,Kochi,Sneakers,6461.35,9,Online,58152.15,53460,4692.15,8.00%
Nike Store,1018,24-11-2024,Q4,Delhi,Delhi,Sneakers,10386.02,8,Online,83088.16,70674.74,12413.42,15.00%
Myntra,1021,24-11-2024,Q2,Delhi,Delhi,T Shirt,2398.56,6,Store,14391.36,10375.33,4016.03,28.00%
Nike Store,1015,24-11-2024,Q4,Karnataka,Bangalore,Jacket,4619.52,6,Online,27717.12,22195.22,5521.9,20.00%
Ajio,1000,24-11-2024,Q2,Kerala,Kochi,T Shirt,9734.16,9,Store,87607.44,73128.03,14479.41,17.00%
Myntra,1000,24-11-2024,Q1,Kerala,Kochi,Sneakers,4337.13,7,Store,30359.91,27094.25,3265.66,11.00%
Flipkart,1048,24-11-2024,Q3,Delhi,Delhi,Shorts,5148.63,7,Online,36040.41,33772.28,2268.13,6.00%
Myntra,1012,24-11-2024,Q4,Maharashtra,Mumbai,Shorts,6406.02,9,Store,57654.18,52770.29,4883.89,8.00%
Nike Store,1016,24-11-2024,Q4,Maharashtra,Mumbai,Running Shoes,4350.39,9,Store,39153.51,29044.25,10109.26,26.00%
Flipkart,1001,24-11-2024,Q4,Delhi,Delhi,Jacket,2512.53,9,Store,22612.77,18072.12,4540.65,20.00%
Myntra,1021,24-11-2024,Q2,Maharashtra,Mumbai,Running Shoes,4799.98,7,Online,33599.86,31385.77,2214.09,7.00%
Flipkart,1043,24-11-2024,Q4,Karnataka,Bangalore,T Shirt,5547.34,1,Online,5547.34,4073.9,1473.44,27.00%
Myntra,1028,24-11-2024,Q1,Delhi,Delhi,T Shirt,8959.49,3,Online,26878.47,22012.73,4865.74,18.00%
Amazon,1020,24-11-2024,Q4,Maharashtra,Mumbai,Shorts,11109.17,8,Store,88873.36,74340.11,14533.25,16.00%
Myntra,1003,24-11-2024,Q2,Delhi,Delhi,T Shirt,7553.22,3,Store,22659.66,19960.99,2698.67,12.00%
Flipkart,1039,24-11-2024,Q4,Kerala,Kochi,Shorts,10350.7,9,Store,93156.3,83822.7,9333.6,10.00%
