Order_ID,Units_Sold,Discount_Applied,Product_Name,Region,Gender_Category,Product_Line,MRP,Cost,Order_Date,Sales_Channel,Revenue,Profit,Size_Label
PUM323297,41,21,Puma Future 7 Play FG Jr,Lucknow,Kids,Basketball,7070,0,28/04/2024,In-Store,228997.3,228997.3,L
PUM739163,33,41.9,Puma Softride Rift Jr,Delhi,Kids,Running,8400,4540,14/09/2023,In-Store,161053.2,11233.2,L
PUM500053,14,36.4,Puma Future 7 Play FG Jr,Chennai,Kids,Training,6720,2900,24/03/2024,Online,59834.88,19234.88,L
PUM589417,5,30.2,Puma Rise Jr,Pune,Kids,Running,13620,5630,13/04/2022,In-Store,47533.8,19383.8,L
PUM352210,13,12.4,Puma Pacer Future Jr,Chennai,Kids,Basketball,11310,4050,17/11/2024,In-Store,128798.28,76148.28,L
PUM925116,50,25.6,Puma Attacanto Jr,Ahmedabad,Kids,Training,8290,3530,06/08/2024,Online,308388,131888,L
PUM780187,13,10.2,Puma Softride Enzo Neo Jr,Pune,Kids,Training,5000,1900,08/09/2023,In-Store,58370,33670,L
PUM797807,8,8.5,Puma Pacer Future Jr,Chennai,Kids,Basketball,14540,8060,07/12/2024,Online,106432.8,41952.8,L
PUM349913,15,29.1,Puma Smash v2 Jr,Mumbai,Kids,Soccer,4530,2500,04/08/2023,In-Store,48176.55,10676.55,L
PUM375452,17,3,Puma Playmaker Pro Jr,Lucknow,Kids,Running,2900,1160,01/03/2023,Online,47821,28101,L
PUM305913,8,11.2,Puma Softride Rift Jr,Delhi,Kids,Lifestyle,14970,5530,23/02/2024,Online,106346.88,62106.88,L
PUM699671,21,46.1,Puma Playmaker Pro Jr,Delhi,Kids,Training,12240,6550,18/07/2023,In-Store,138544.56,994.56,L
PUM899406,37,24.5,Puma Pacer Future Jr,Pune,Kids,Soccer,9040,5420,15/08/2024,In-Store,252532.4,51992.4,L
PUM414056,13,13.8,Puma Playmaker Pro Jr,Mumbai,Kids,Basketball,8770,3250,24/04/2022,Online,98276.62,56026.62,L
PUM408046,14,23.4,Puma Anzarun Lite Jr,Kolkata,Kids,Basketball,6710,3610,02/10/2023,Online,71958.04,21418.04,L
PUM196967,48,33.9,Puma Turin Jr,Mumbai,Kids,Basketball,6580,3060,19/02/2022,Online,208770.24,61890.24,L
PUM961202,48,1.5,Puma Attacanto Jr,Unknown,Kids,Soccer,7680,4460,27/07/2022,Online,363110.4,149030.4,L
PUM593807,12,25.8,Puma Attacanto Jr,Delhi,Kids,Lifestyle,8220,3830,28/07/2023,In-Store,73190.88,27230.88,L
PUM577226,29,31.4,Puma Turin Jr,Hyderabad,Kids,Running,9670,5660,03/06/2022,Online,192374.98,28234.98,L
PUM885489,33,34.8,Puma Evolve Run Mesh Jr,Chennai,Kids,Basketball,8260,4000,25/12/2024,In-Store,177722.16,45722.16,L
PUM249022,45,6.4,Puma Pacer Future Jr,Delhi,Kids,Training,10810,4450,02/09/2024,In-Store,455317.2,255067.2,L
PUM102260,22,4.5,Puma Suede Jr,Delhi,Kids,Soccer,6390,2920,09/12/2024,Online,134253.9,70013.9,L
PUM823801,24,7.4,Puma Softride Enzo Neo Jr,Jaipur,Kids,Training,13640,7770,03/12/2023,In-Store,303135.36,116655.36,L
PUM500013,40,22.4,Puma Pacer Future Jr,Delhi,Kids,Basketball,19070,9290,28/09/2024,In-Store,591932.8,220332.8,L
PUM359249,42,19.2,Puma Smash v2 Jr,Ahmedabad,Kids,Training,5720,0,21/09/2022,In-Store,194113.92,194113.92,L
PUM521622,47,33.6,Puma King Match Jr FG,Lucknow,Kids,Training,5140,1910,08/05/2024,Online,160409.12,70639.12,L
PUM958253,6,10.5,Puma Suede Jr,Hyderabad,Kids,Soccer,14060,6440,12/10/2024,Online,75502.2,36862.2,L
PUM972714,1,34.9,Puma Suede Jr,Kolkata,Kids,Running,13440,7300,05/06/2022,In-Store,8749.44,1449.44,L
PUM686509,48,23.2,Puma Evolve Run Mesh Jr,Ahmedabad,Kids,Lifestyle,7110,0,22/03/2024,In-Store,262103.04,262103.04,L
PUM897846,17,34.9,Puma Softride Rift Jr,Jaipur,Kids,Basketball,3210,1140,20/08/2023,Online,35525.07,16145.07,L
PUM700908,36,18.6,Puma Turin Jr,Pune,Kids,Training,5240,2370,28/12/2023,Online,153552.96,68232.96,L
PUM426043,49,37.7,Puma Future 7 Play FG Jr,Mumbai,Kids,Basketball,4580,1780,30/05/2022,In-Store,139813.66,52593.66,L
PUM736980,44,34.9,Puma King Match Jr FG,Pune,Kids,Basketball,9550,4540,19/04/2023,Online,273550.2,73790.2,L
PUM701576,36,17.7,Puma Evolve Run Mesh Jr,Mumbai,Kids,Running,9650,5700,07/06/2023,Online,285910.2,80710.2,L
PUM571244,30,44.2,Puma Playmaker Pro Jr,Lucknow,Kids,Soccer,9900,5450,11/04/2022,Online,165726,2226,L
PUM985443,16,37.1,Puma Softride Enzo Neo Jr,Delhi,Kids,Lifestyle,4800,2330,29/06/2024,Online,48307.2,11027.2,L
PUM677407,38,33.4,Puma Pacer Future Jr,Pune,Kids,Basketball,7710,4340,03/08/2022,Online,195124.68,30204.68,L
PUM200865,23,36.3,Puma Playmaker Pro Jr,Banglore,Kids,Soccer,6920,2750,09/02/2024,In-Store,101384.92,38134.92,L
PUM142668,49,31.1,Puma Future 7 Play FG Jr,Pune,Kids,Soccer,12590,5670,09/09/2022,In-Store,425050.99,147220.99,L
PUM682376,32,39.3,Puma Smash v2 Jr,Hyderabad,Kids,Lifestyle,11720,4450,03/04/2023,In-Store,227649.28,85249.28,L
PUM592216,10,33,Puma Pacer Future Jr,Banglore,Kids,Training,15000,6470,07/12/2024,Online,100500,35800,L
PUM347523,31,39.1,Puma Rise Jr,Banglore,Kids,Lifestyle,5790,2660,07/09/2023,Online,109309.41,26849.41,L
PUM250419,47,23.2,Puma Suede Jr,Delhi,Kids,Running,8850,3750,12/05/2024,Online,319449.6,143199.6,L
PUM442957,14,22.1,Puma Attacanto Jr,Mumbai,Kids,Training,10220,3810,16/12/2024,In-Store,111459.32,58119.32,L
PUM571652,10,33.5,Puma Attacanto Jr,Mumbai,Kids,Soccer,14290,5610,03/08/2024,Online,95028.5,38928.5,L
PUM977333,20,25.3,Puma Rise Jr,Ahmedabad,Kids,Soccer,9200,4540,22/03/2022,In-Store,137448,46648,L
PUM809729,49,25,Puma Pacer Future Jr,Ahmedabad,Kids,Training,16380,7330,15/12/2022,In-Store,601965,242795,L
PUM956820,8,11.6,Puma Playmaker Pro Jr,Chennai,Kids,Training,10490,3960,18/02/2022,Online,74185.28,42505.28,L
PUM888631,34,0,Puma Softride Enzo Neo Jr,Hyderabad,Kids,Soccer,6750,3680,02/09/2024,Online,229500,104380,L
PUM918815,37,15.5,Puma Turin Jr,Hyderabad,Kids,Lifestyle,6630,2360,27/01/2024,In-Store,207286.95,119966.95,L
PUM279107,31,25.7,Puma Playmaker Pro Jr,Kolkata,Kids,Training,16990,9090,26/07/2022,Online,391330.67,109540.67,L
PUM733964,41,18.3,Puma Pacer Future Jr,Mumbai,Kids,Running,13430,6020,09/08/2022,In-Store,449864.71,203044.71,L
PUM168476,20,35.1,Puma Smash v2 Jr,Ahmedabad,Kids,Basketball,13260,5190,01/08/2023,Online,172114.8,68314.8,L
PUM712129,27,8.1,Puma Anzarun Lite Jr,Jaipur,Kids,Soccer,5410,2930,30/07/2022,In-Store,134238.33,55128.33,L
PUM346766,16,20.1,Puma Rise Jr,Delhi,Kids,Soccer,7900,2830,05/06/2024,In-Store,100993.6,55713.6,L
PUM148891,16,42.9,Puma Playmaker Pro Jr,Kolkata,Kids,Lifestyle,9590,5070,03/02/2024,In-Store,87614.24,6494.24,L
PUM766921,32,32.4,Puma Smash v2 Jr,Delhi,Kids,Running,9530,5690,30/09/2024,In-Store,206152.96,24072.96,L
PUM621373,28,2.7,Puma Softride Rift Jr,Pune,Kids,Lifestyle,14450,5830,29/08/2023,In-Store,393675.8,230435.8,L
PUM715717,35,28.6,Puma Playmaker Pro Jr,Ahmedabad,Kids,Training,15190,7920,13/05/2022,In-Store,379598.1,102398.1,L
PUM264263,35,22.6,Puma Attacanto Jr,Banglore,Kids,Soccer,13680,5260,08/03/2022,Online,370591.2,186491.2,L
PUM976025,6,0,Puma Attacanto Jr,Kolkata,Kids,Running,9850,5430,02/09/2024,In-Store,59100,26520,L
PUM881294,12,30.2,Puma King Match Jr FG,Delhi,Kids,Training,10050,3790,31/10/2022,In-Store,84178.8,38698.8,L
PUM699959,43,5.2,Puma Rise Jr,Jaipur,Kids,Training,11020,5550,18/03/2024,Online,449219.28,210569.28,L
PUM286624,45,41.6,Puma Smash v2 Jr,Chennai,Kids,Training,5510,2800,16/01/2024,Online,144802.8,18802.8,L
PUM473321,12,42.5,Puma King Match Jr FG,Hyderabad,Kids,Lifestyle,5350,2940,02/08/2023,Online,36915,1635,L
PUM567779,16,22.9,Puma Evolve Run Mesh Jr,Kolkata,Kids,Running,15260,5370,17/04/2024,Online,188247.36,102327.36,L
PUM983788,39,3.5,Puma King Match Jr FG,Hyderabad,Kids,Training,11030,6560,21/04/2022,In-Store,415114.05,159274.05,L
PUM256819,10,16.2,Puma Rise Jr,Jaipur,Kids,Training,11670,5770,04/10/2023,Online,97794.6,40094.6,L
PUM300051,37,36.7,Puma Future 7 Play FG Jr,Hyderabad,Kids,Running,10430,5300,08/12/2024,Online,244281.03,48181.03,L
PUM863290,26,21,Puma Suede Jr,Chennai,Kids,Basketball,6130,2620,23/04/2024,Online,125910.2,57790.2,L
PUM793664,48,6.1,Puma Future 7 Play FG Jr,Jaipur,Kids,Training,15640,8570,24/10/2022,Online,704926.08,293566.08,L
PUM660481,3,31,Puma King Match Jr FG,Jaipur,Kids,Training,14160,6200,01/07/2023,Online,29311.2,10711.2,L
PUM987658,10,9,Puma Anzarun Lite Jr,Chennai,Kids,Basketball,4650,1970,11/01/2023,Online,42315,22615,L
PUM748388,35,30,Puma Future 7 Play FG Jr,Banglore,Kids,Running,11640,6690,16/08/2022,Online,285180,51030,L
PUM750348,27,19.8,Puma King Match Jr FG,Hyderabad,Kids,Running,14860,8040,30/01/2024,In-Store,321778.44,104698.44,L
PUM370143,37,37.6,Puma Evolve Run Mesh Jr,Delhi,Kids,Basketball,2820,1420,12/10/2024,In-Store,65108.16,12568.16,L
PUM804301,45,28.7,Puma Anzarun Lite Jr,Lucknow,Kids,Training,9250,3320,11/10/2024,Online,296786.25,147386.25,L
PUM826380,3,21.6,Puma Smash v2 Jr,Jaipur,Kids,Basketball,6760,3260,06/10/2022,Online,15899.52,6119.52,L
PUM385830,1,35.7,Puma Softride Rift Jr,Jaipur,Kids,Training,5270,2170,09/03/2023,Online,3388.61,1218.61,L
PUM315098,2,0.2,Puma Suede Jr,Kolkata,Kids,Training,6910,3700,25/04/2023,In-Store,13792.36,6392.36,L
PUM720637,19,9.1,Puma Smash v2 Jr,Banglore,Kids,Soccer,10640,4590,01/02/2022,In-Store,183763.44,96553.44,L
PUM369737,16,8.7,Puma Smash v2 Jr,Pune,Kids,Basketball,9190,5320,30/11/2022,In-Store,134247.52,49127.52,L
PUM763928,9,32.9,Puma King Match Jr FG,Chennai,Kids,Lifestyle,4650,1940,07/06/2023,In-Store,28081.35,10621.35,L
PUM870453,27,10.9,Puma Smash v2 Jr,Ahmedabad,Kids,Training,4770,2710,07/09/2023,In-Store,114751.89,41581.89,L
PUM957877,42,6.6,Puma Rise Jr,Mumbai,Kids,Running,5460,3130,22/06/2023,Online,214184.88,82724.88,L
PUM810859,39,42.1,Puma Attacanto Jr,Ahmedabad,Kids,Lifestyle,9380,5090,16/02/2023,In-Store,211809.78,13299.78,L
PUM165418,18,12.7,Puma Future 7 Play FG Jr,Jaipur,Kids,Soccer,5280,2680,07/05/2024,Online,82969.92,34729.92,L
PUM939444,38,30.2,Puma Rise Jr,Chennai,Kids,Basketball,17270,6710,01/12/2024,Online,458069.48,203089.48,L
PUM718729,37,32.5,Puma Smash v2 Jr,Pune,Kids,Soccer,15580,9240,04/11/2022,In-Store,389110.5,47230.5,L
PUM740706,23,49,Puma Playmaker Pro Jr,Delhi,Kids,Running,6040,2540,22/04/2024,Online,70849.2,12429.2,L
PUM331463,26,38.2,Puma Smash v2 Jr,Delhi,Kids,Lifestyle,5600,3250,04/12/2024,Online,89980.8,5480.8,L
PUM796990,15,23,Puma Turin Jr,Pune,Kids,Lifestyle,9820,4590,12/06/2022,In-Store,113421,44571,L
PUM323861,34,42.1,Puma Playmaker Pro Jr,Jaipur,Kids,Running,15460,7500,08/11/2023,Online,304345.56,49345.56,L
PUM340394,33,48,Puma Attacanto Jr,Delhi,Kids,Training,7850,3780,23/05/2022,Online,134706,9966,L
PUM503715,8,25.6,Puma Smash v2 Jr,Jaipur,Kids,Running,14670,7440,02/10/2023,Online,87315.84,27795.84,L
PUM954983,20,18.8,Puma Attacanto Jr,Hyderabad,Kids,Training,13850,5910,28/04/2022,In-Store,224924,106724,L
PUM261098,36,10.4,Puma Softride Rift Jr,Pune,Kids,Running,4270,1910,10/04/2024,Online,137733.12,68973.12,L
PUM970790,28,46.4,Puma Future 7 Play FG Jr,Pune,Kids,Basketball,7560,2830,14/12/2024,Online,113460.48,34220.48,L
PUM789115,43,11.3,Puma Pacer Future Jr,Banglore,Kids,Running,5490,2260,25/04/2024,Online,209394.09,112214.09,L
PUM242064,44,0,Puma Suede Jr,Banglore,Kids,Basketball,6350,3690,15/11/2024,Online,279400,117040,L
PUM952631,14,1.5,Puma Softride Rift Jr,Banglore,Kids,Running,3980,2170,05/05/2023,In-Store,54884.2,24504.2,L
PUM989596,28,45.9,Puma Suede Jr,Ahmedabad,Kids,Running,7200,0,30/07/2023,In-Store,109065.6,109065.6,L
PUM673506,18,46.3,Puma King Match Jr FG,Jaipur,Kids,Lifestyle,8510,4800,04/06/2024,In-Store,82257.66,-4142.34,L
PUM586883,10,5.6,Puma Softride Rift Jr,Delhi,Kids,Basketball,10640,4210,27/12/2023,Online,100441.6,58341.6,L
PUM682061,48,32.3,Puma Attacanto Jr,Mumbai,Kids,Training,8880,4270,26/03/2022,Online,288564.48,83604.48,L
PUM795231,27,19.5,Puma Softride Enzo Neo Jr,Mumbai,Kids,Soccer,9810,5730,05/02/2023,In-Store,213220.35,58510.35,L
PUM199632,40,39.3,Puma Anzarun Lite Jr,Delhi,Kids,Training,6470,2910,04/12/2022,Online,157091.6,40691.6,L
PUM896749,48,15.9,Puma Pacer Future Jr,Hyderabad,Kids,Lifestyle,8100,3230,30/12/2023,Online,326980.8,171940.8,L
PUM599790,19,44.4,Puma King Match Jr FG,Mumbai,Kids,Soccer,5580,2690,06/07/2022,In-Store,58947.12,7837.12,L
PUM195352,4,18.9,Puma Smash v2 Jr,Delhi,Kids,Soccer,13970,5040,22/02/2024,In-Store,45318.68,25158.68,L
PUM468925,31,6.1,Puma Future 7 Play FG Jr,Ahmedabad,Kids,Training,10000,0,06/01/2022,Online,291090,291090,L
PUM243497,6,20.6,Puma Attacanto Jr,Mumbai,Kids,Soccer,10610,5560,14/10/2023,In-Store,50546.04,17186.04,L
PUM644378,15,0.9,Puma Rise Jr,Lucknow,Kids,Soccer,7300,2720,20/11/2023,In-Store,108514.5,67714.5,L
PUM455953,33,39.4,Puma Rise Jr,Jaipur,Kids,Soccer,4680,1860,28/08/2023,In-Store,93590.64,32210.64,L
PUM179581,10,40,Puma Future 7 Play FG Jr,Lucknow,Kids,Lifestyle,5970,2450,30/11/2024,Online,35820,11320,L
PUM203685,43,38,Puma Softride Rift Jr,Banglore,Kids,Running,10420,5300,12/04/2023,In-Store,277797.2,49897.2,L
PUM672794,22,16.5,Puma Softride Enzo Neo Jr,Kolkata,Kids,Soccer,17480,6270,16/06/2024,Online,321107.6,183167.6,L
PUM146397,20,36.1,Puma Pacer Future Jr,Kolkata,Kids,Basketball,7280,3640,13/10/2024,In-Store,93038.4,20238.4,L
PUM723564,27,38.4,Puma Attacanto Jr,Delhi,Kids,Lifestyle,4990,1750,29/05/2024,In-Store,82993.68,35743.68,L
PUM872175,31,25.3,Puma Softride Enzo Neo Jr,Pune,Kids,Training,14320,7880,26/03/2023,In-Store,331608.24,87328.24,L
PUM191565,1,0.3,Puma Playmaker Pro Jr,Ahmedabad,Kids,Basketball,10430,6010,04/07/2024,In-Store,10398.71,4388.71,L
PUM509308,1,15.6,Puma Turin Jr,Jaipur,Kids,Running,3140,1130,09/08/2024,Online,2650.16,1520.16,L
PUM706435,7,45.6,Puma Softride Rift Jr,Kolkata,Kids,Basketball,4470,2480,05/10/2022,Online,17021.76,-338.24,L
PUM892029,1,44.8,Puma Future 7 Play FG Jr,Jaipur,Kids,Running,7730,2810,28/03/2024,In-Store,4266.96,1456.96,L
PUM663026,43,21,Puma Future 7 Play FG Jr,Ahmedabad,Kids,Basketball,5030,2000,12/10/2023,In-Store,170869.1,84869.1,L
PUM904246,48,48.1,Puma Turin Jr,Banglore,Kids,Training,7530,2830,14/09/2024,In-Store,187587.36,51747.36,L
PUM765218,22,1.8,Puma Attacanto Jr,Jaipur,Kids,Soccer,6850,3740,24/09/2022,In-Store,147987.4,65707.4,L
PUM148045,23,12.5,Puma Smash v2 Jr,Kolkata,Kids,Training,6640,3880,26/02/2024,Online,133630,44390,L
PUM876333,30,0,Puma Turin Jr,Delhi,Kids,Basketball,4520,2620,11/02/2024,In-Store,135600,57000,L
PUM557351,20,30.8,Puma Rise Jr,Hyderabad,Kids,Running,12000,5350,22/10/2022,Online,166080,59080,L
PUM613693,4,42.6,Puma Anzarun Lite Jr,Banglore,Kids,Running,10360,5310,11/09/2022,Online,23786.56,2546.56,L
PUM229152,27,34.8,Puma Attacanto Jr,Chennai,Kids,Running,16840,9950,16/06/2024,In-Store,296451.36,27801.36,L
PUM367898,23,10.5,Puma Turin Jr,Chennai,Kids,Running,9030,3400,06/12/2022,Online,185882.55,107682.55,L
PUM778021,9,17.2,Puma Turin Jr,Kolkata,Kids,Basketball,8310,4620,31/07/2022,Online,61926.12,20346.12,L
PUM944179,24,19.5,Puma Attacanto Jr,Jaipur,Kids,Basketball,19370,11110,04/02/2023,Online,374228.4,107588.4,L
PUM354969,32,37.2,Puma Smash v2 Jr,Mumbai,Kids,Lifestyle,11050,5670,21/04/2024,Online,222060.8,40620.8,L
PUM503113,35,18,Puma Rise Jr,Delhi,Kids,Running,8200,3970,23/04/2023,Online,235340,96390,L
PUM110178,4,18,Puma Anzarun Lite Jr,Banglore,Kids,Soccer,10820,3840,28/11/2022,Online,35489.6,20129.6,L
PUM639704,38,48.5,Puma Turin Jr,Banglore,Kids,Soccer,14050,6740,03/07/2024,Online,274958.5,18838.5,L
PUM924556,38,14.2,Puma Anzarun Lite Jr,Hyderabad,Kids,Running,7030,2730,19/02/2023,Online,229206.12,125466.12,L
PUM435252,6,46.5,Puma Anzarun Lite Jr,Delhi,Kids,Lifestyle,10810,4570,02/03/2023,Online,34700.1,7280.1,L
PUM337175,9,4.1,Puma Pacer Future Jr,Jaipur,Kids,Basketball,10690,4530,08/11/2024,Online,92265.39,51495.39,L
PUM438548,12,18.2,Puma Pacer Future Jr,Ahmedabad,Kids,Lifestyle,6210,2520,30/10/2024,In-Store,60957.36,30717.36,L
PUM119420,10,3.6,Puma Attacanto Jr,Jaipur,Kids,Lifestyle,13510,5400,17/08/2023,In-Store,130236.4,76236.4,L
PUM999595,28,31.3,Puma Evolve Run Mesh Jr,Ahmedabad,Kids,Training,10670,4480,05/12/2023,In-Store,205248.12,79808.12,L
PUM971728,22,7.5,Puma Playmaker Pro Jr,Jaipur,Kids,Basketball,11280,5230,04/12/2024,Online,229548,114488,L
PUM238394,5,30.3,Puma Future 7 Play FG Jr,Hyderabad,Kids,Basketball,9570,5210,12/05/2024,Online,33351.45,7301.45,L
PUM777663,43,2.5,Puma Rise Jr,Chennai,Kids,Basketball,12860,6080,24/01/2023,In-Store,539155.5,277715.5,L
PUM821583,13,5.6,Puma Pacer Future Jr,Ahmedabad,Kids,Training,9730,5100,08/01/2024,In-Store,119406.56,53106.56,L
PUM281679,43,8.3,Puma Rise Jr,Chennai,Kids,Lifestyle,5970,2760,19/04/2022,In-Store,235403.07,116723.07,L
PUM581810,4,40.7,Puma Future 7 Play FG Jr,Lucknow,Kids,Running,4240,2110,01/07/2022,Online,10057.28,1617.28,L
PUM907549,24,42.7,Puma Rise Jr,Delhi,Kids,Running,6870,2730,27/04/2024,In-Store,94476.24,28956.24,L
PUM836720,47,47.1,Puma Turin Jr,Ahmedabad,Kids,Running,18220,10570,15/09/2024,Online,453003.86,-43786.14,L
PUM376410,19,10.4,Puma Attacanto Jr,Pune,Kids,Lifestyle,11550,6900,21/10/2024,Online,196627.2,65527.2,L
PUM984883,43,38.8,Puma Evolve Run Mesh Jr,Delhi,Kids,Training,8610,3140,25/12/2024,Online,226580.76,91560.76,L
PUM992330,7,14.4,Puma Rise Jr,Mumbai,Kids,Running,11000,5260,10/02/2022,Online,65912,29092,L
PUM800325,17,36.6,Puma Playmaker Pro Jr,Jaipur,Kids,Basketball,8260,4950,12/01/2023,Online,89026.28,4876.28,L
PUM222964,47,2.2,Puma Rise Jr,Hyderabad,Kids,Basketball,10440,0,16/07/2023,Online,479885.04,479885.04,L
PUM706388,20,31.8,Puma Rise Jr,Mumbai,Kids,Training,7970,3660,05/06/2023,In-Store,108710.8,35510.8,L
PUM707993,48,47.3,Puma Future 7 Play FG Jr,Jaipur,Kids,Training,6080,3530,29/05/2023,In-Store,153799.68,-15640.32,L
PUM126701,2,18.6,Puma Rise Jr,Lucknow,Kids,Basketball,7520,3280,29/01/2022,In-Store,12242.56,5682.56,L
PUM345607,48,2.1,Puma Rise Jr,Banglore,Kids,Running,16060,6360,01/12/2024,Online,754691.52,449411.52,L
PUM130564,4,33.4,Puma Pacer Future Jr,Hyderabad,Kids,Training,6550,3020,06/10/2024,Online,17449.2,5369.2,L
PUM233263,32,41,Puma Softride Enzo Neo Jr,Kolkata,Kids,Soccer,14320,8170,27/02/2024,In-Store,270361.6,8921.6,L
PUM123304,9,49,Puma Future 7 Play FG Jr,Kolkata,Kids,Training,9470,4230,30/08/2022,Online,43467.3,5397.3,L
PUM689128,2,0,Puma Anzarun Lite Jr,Jaipur,Kids,Soccer,5190,2290,09/01/2023,In-Store,10380,5800,L
PUM227167,20,34.5,Puma Attacanto Jr,Delhi,Kids,Basketball,3940,2000,15/09/2022,Online,51614,11614,L
PUM271276,17,24,Puma Softride Rift Jr,Jaipur,Kids,Basketball,17210,8300,25/12/2023,In-Store,222353.2,81253.2,L
PUM389264,48,35.4,Puma Turin Jr,Lucknow,Kids,Basketball,11060,5790,28/03/2022,Online,342948.48,65028.48,L
PUM121384,28,10,Puma King Match Jr FG,Lucknow,Kids,Training,5040,0,08/03/2023,In-Store,127008,127008,L
PUM322799,35,23.5,Puma Turin Jr,Banglore,Kids,Running,5670,3100,05/09/2024,Online,151814.25,43314.25,L
PUM931570,6,25.4,Puma Suede Jr,Pune,Kids,Basketball,15200,8680,04/11/2023,Online,68035.2,15955.2,L
PUM256524,10,31.9,Puma Softride Rift Jr,Hyderabad,Kids,Lifestyle,14490,5530,07/02/2023,Online,98676.9,43376.9,L
PUM123981,39,38.1,Puma Softride Enzo Neo Jr,Pune,Kids,Basketball,3110,1490,27/08/2024,In-Store,75078.51,16968.51,L
PUM935987,42,3.9,Puma Playmaker Pro Jr,Chennai,Kids,Basketball,7440,3840,02/04/2023,Online,300293.28,139013.28,L
PUM482957,27,13.7,Puma Rise Jr,Kolkata,Kids,Running,10630,5720,26/01/2024,In-Store,247689.63,93249.63,L
PUM997146,33,6.7,Puma King Match Jr FG,Delhi,Kids,Lifestyle,10300,5460,11/11/2023,In-Store,317126.7,136946.7,L
PUM824484,38,0.9,Puma Rise Jr,Pune,Kids,Running,7880,3410,04/12/2022,Online,296745.04,167165.04,L
PUM142961,31,47.4,Puma King Match Jr FG,Chennai,Kids,Soccer,9230,4220,06/05/2024,In-Store,150504.38,19684.38,L
PUM901231,20,22.5,Puma Suede Jr,Mumbai,Kids,Basketball,15090,6550,08/09/2024,Online,233895,102895,L
PUM416662,45,47.9,Puma King Match Jr FG,Pune,Kids,Lifestyle,5720,3360,01/03/2024,In-Store,134105.4,-17094.6,L
PUM218370,9,48.1,Puma Attacanto Jr,Pune,Kids,Basketball,5050,2880,05/05/2024,In-Store,23588.55,-2331.45,L
PUM360096,3,40.2,Puma King Match Jr FG,Pune,Kids,Basketball,7470,3920,20/04/2024,Online,13401.18,1641.18,L
PUM707056,20,23.9,Puma Suede Jr,Mumbai,Kids,Running,8520,3530,14/07/2024,Online,129674.4,59074.4,L
PUM248589,36,8.2,Puma Future 7 Play FG Jr,Chennai,Kids,Basketball,8730,3740,01/07/2024,Online,288509.04,153869.04,L
PUM423598,22,36.5,Puma King Match Jr FG,Lucknow,Kids,Lifestyle,12300,6910,14/01/2024,In-Store,171831,19811,L
PUM946699,34,10.2,Puma Rise Jr,Chennai,Kids,Training,8240,3420,07/07/2022,In-Store,251583.68,135303.68,L
PUM296327,6,2.3,Puma Attacanto Jr,Mumbai,Kids,Soccer,7980,3670,30/10/2024,Online,46778.76,24758.76,L
PUM893547,7,38.6,Puma Softride Rift Jr,Mumbai,Kids,Running,12860,5620,16/06/2024,Online,55272.28,15932.28,L
PUM408230,4,47.6,Puma Softride Rift Jr,Chennai,Kids,Running,11030,4060,16/05/2024,In-Store,23118.88,6878.88,L
PUM742917,44,17.4,Puma Smash v2 Jr,Hyderabad,Kids,Running,7330,3840,18/04/2022,Online,266401.52,97441.52,L
PUM544407,50,42.9,Puma Evolve Run Mesh Jr,Pune,Kids,Soccer,14800,7750,28/04/2023,In-Store,422540,35040,L
PUM112703,4,41.1,Puma Suede Jr,Banglore,Kids,Training,8590,3270,19/09/2024,Online,20238.04,7158.04,L
PUM993991,45,6.2,Puma Turin Jr,Hyderabad,Kids,Lifestyle,7000,4100,07/12/2023,Online,295470,110970,L
PUM539118,7,18.5,Puma King Match Jr FG,Ahmedabad,Kids,Training,6050,3310,08/10/2022,In-Store,34515.25,11345.25,L
PUM966369,7,23.7,Puma Pacer Future Jr,Banglore,Kids,Basketball,5660,3110,17/01/2024,Online,30230.06,8460.06,L
PUM160809,6,41.2,Puma Rise Jr,Kolkata,Kids,Basketball,5430,0,26/10/2023,Online,19157.04,19157.04,L
PUM746327,2,14.3,Puma Suede Jr,Chennai,Kids,Training,16640,8310,18/02/2022,In-Store,28520.96,11900.96,L
PUM827662,43,14.9,Puma Softride Rift Jr,Ahmedabad,Kids,Basketball,7810,3560,19/09/2023,Online,285791.33,132711.33,L
PUM314929,50,43.8,Puma Attacanto Jr,Pune,Kids,Running,14020,5280,19/03/2024,Online,393962,129962,L
PUM616999,20,8.9,Puma Softride Enzo Neo Jr,Delhi,Kids,Soccer,6340,2860,04/08/2023,Online,115514.8,58314.8,L
PUM687789,15,40.2,Puma Softride Enzo Neo Jr,Banglore,Kids,Soccer,13390,8000,25/12/2024,Online,120108.3,108.3,L
PUM983522,35,15.8,Puma Softride Rift Jr,Banglore,Kids,Basketball,6790,3900,01/09/2024,Online,200101.3,63601.3,L
PUM580792,10,32.3,Puma Rise Jr,Ahmedabad,Kids,Training,2850,0,13/11/2022,Online,19294.5,19294.5,L
PUM969595,15,30.7,Puma Softride Rift Jr,Chennai,Kids,Running,7560,4130,05/08/2022,In-Store,78586.2,16636.2,L
PUM789574,4,23,Puma Playmaker Pro Jr,Kolkata,Kids,Training,6830,2770,19/08/2024,In-Store,21036.4,9956.4,L
PUM511971,38,38,Puma Evolve Run Mesh Jr,Banglore,Kids,Running,15520,9090,01/08/2024,Online,365651.2,20231.2,L
